image,label,hos_0,hos_1,hos_2
SOB_B_TA-14-21978AB-40-006,0,1992688.1126740805,0.10717718841160453,0.8098093102103442
SOB_B_TA-14-21978AB-40-007,0,47351711.27016257,0.12472415737947345,0.7789693254269636
SOB_B_TA-14-21978AB-40-008,0,35216732.1094516,0.1500007431990714,0.7817041790020358
SOB_B_TA-14-21978AB-40-009,0,19547372.36029808,0.14123593345018623,0.8736137004375307
SOB_B_TA-14-21978AB-40-010,0,15720105.55338412,0.13427611595606956,0.8203636117866759
SOB_B_TA-14-21978AB-40-011,0,7075269.398109584,0.17007710568114184,0.8453976746031744
SOB_B_TA-14-21978AB-40-012,0,4487726.025524672,0.10865792367288775,0.838608848829611
SOB_B_TA-14-21978AB-40-013,0,5496287.194579769,0.1405110802701718,0.8344645153409591
SOB_B_TA-14-21978AB-40-014,0,5494292.072847977,0.16409259695115072,0.762945349803945
SOB_B_TA-14-21978AB-40-015,0,3013190.478135545,0.1373903741577926,0.8401729928353231
SOB_B_TA-14-21978AB-40-016,0,6922722.98605214,0.14153430215582014,0.8723278864609362
SOB_B_TA-14-3411F-40-001,0,1400861.6168853373,0.15048957777376878,0.7698280013325902
SOB_B_TA-14-3411F-40-002,0,2164581.8854885753,0.158548079530638,0.8284559902416023
SOB_B_TA-14-3411F-40-003,0,2682000.620295022,0.12233453914830691,0.8789225011996449
SOB_B_TA-14-3411F-40-004,0,1134329.8330595267,0.12107950748281623,0.812354708440484
SOB_B_TA-14-3411F-40-005,0,378310.43581543904,0.09031318021075974,0.743544421259072
SOB_B_TA-14-3411F-40-006,0,499563.1567469418,0.11159405990585093,0.7393407612406514
SOB_B_TA-14-3411F-40-007,0,2495548.548321967,0.1327522685968343,0.8431012134133226
SOB_B_TA-14-3411F-40-008,0,2186919.134711496,0.11932772139517307,0.8364236073575305
SOB_B_TA-14-3411F-40-009,0,1594214.0271759066,0.11756044245867495,0.8168624387540925
SOB_B_TA-14-3411F-40-010,0,2650796.012928098,0.11701528966130348,0.8690761434553007
SOB_B_TA-14-3411F-40-011,0,1317627.3393695694,0.145399374650529,0.7872993719901545
SOB_B_TA-14-3411F-40-012,0,545322.1634721332,0.1372338701128583,0.7055547756761358
SOB_B_TA-14-3411F-40-013,0,532553.0738786171,0.10701591800228985,0.6984170081494134
SOB_B_TA-14-3411F-40-014,0,1705180.0194950516,0.12361616329594559,0.714891474924618
SOB_B_TA-14-3411F-40-015,0,1049958.566812996,0.10368048162263445,0.8039723966206452
SOB_B_TA-14-3411F-40-016,0,1275156.5837940238,0.1534198232854562,0.8109231989125347
SOB_M_DC-14-10926-40-001,1,319149.4336293941,0.09870391251954402,0.8025046040287883
SOB_M_DC-14-10926-40-002,1,148965.88979285586,0.08754764970390812,0.8121768746307072
SOB_M_DC-14-10926-40-003,1,377386.40162365936,0.09969851897399924,0.8379140608931157
SOB_M_DC-14-10926-40-004,1,427915.143339905,0.12280941187257442,0.82987468175588
SOB_M_DC-14-10926-40-005,1,546254.1039777913,0.1312638624275138,0.8549381983935189
SOB_M_DC-14-10926-40-006,1,419285.23576508655,0.11216426244894205,0.8291662036842568
SOB_M_DC-14-10926-40-007,1,314123.6552996183,0.10421355819397018,0.8228453279113127
SOB_M_DC-14-10926-40-008,1,129573.54148422794,0.09524720989714622,0.7986130933752502
SOB_M_DC-14-10926-40-009,1,184569.22152433312,0.0916778293741925,0.8035086265495364
SOB_M_DC-14-10926-40-010,1,292329.96351971535,0.09570743352436216,0.8151273372983493
SOB_M_DC-14-10926-40-011,1,128676.9612258557,0.09655215651767117,0.7692871083904154
SOB_M_DC-14-11031-40-001,1,573652.4304368481,0.09595259601790196,0.844578827477856
SOB_M_DC-14-11031-40-002,1,641912.4411738293,0.10962220790409904,0.8187127649867744
SOB_M_DC-14-11031-40-003,1,596652.4545794994,0.09587404959239959,0.854004608609237
SOB_M_DC-14-11031-40-004,1,417785.6337770827,0.09004727211031337,0.8515365267094349
SOB_M_DC-14-11031-40-005,1,483683.5903421674,0.10348584224225718,0.8168481251130378
SOB_M_DC-14-11031-40-006,1,485572.0802363267,0.09528518635824472,0.8392862274453478
SOB_M_DC-14-11031-40-007,1,447009.5103851043,0.08363526114793214,0.852399901375313
SOB_M_DC-14-11031-40-008,1,699415.1980474875,0.11919804994664165,0.8209158214971302
SOB_M_DC-14-11031-40-009,1,702702.3652485382,0.12252946668595711,0.8292894672059747
SOB_M_DC-14-11031-40-010,1,646119.7366616266,0.11452460909548248,0.8335806988135231
SOB_M_DC-14-11031-40-011,1,327319.69981378963,0.1110360142853123,0.7735437966931494
SOB_M_DC-14-11031-40-012,1,50614.14514939972,0.06459418772108153,0.6012909046099115
SOB_M_DC-14-11031-40-013,1,83566.72998961713,0.05225414931571446,0.6346513040430881
SOB_M_DC-14-11031-40-014,1,370218.82642803114,0.11422702277564294,0.7686414340435368
SOB_M_DC-14-11520-40-001,1,1385508.0225117006,0.12335783127698632,0.8906720666211667
SOB_M_DC-14-11520-40-002,1,1491629.4322755618,0.13301671983659524,0.8870933052916816
SOB_M_DC-14-11520-40-003,1,1249300.791171935,0.12468700106718433,0.8869169248225881
SOB_M_DC-14-11520-40-004,1,1256745.243234685,0.10886974500236432,0.8959591101804025
SOB_M_DC-14-11520-40-005,1,1942690.2438189269,0.12506285870996167,0.8984333594609498
SOB_M_DC-14-11520-40-006,1,1872677.1259186515,0.13190732030196992,0.8927481150304294
SOB_M_DC-14-11520-40-007,1,1665161.80917357,0.11822628901268274,0.8881748796065534
SOB_M_DC-14-11520-40-008,1,1872606.8128498897,0.11962915723655412,0.8928325027228364
SOB_M_DC-14-11520-40-009,1,1820982.3647910778,0.11915021170015912,0.8915165196707698
SOB_M_DC-14-11520-40-010,1,1250859.2488660733,0.10799382895338848,0.8580211436425589
SOB_M_DC-14-11520-40-011,1,518982.6882414862,0.10012004623420356,0.7800185623509303
SOB_M_DC-14-11520-40-012,1,514249.3580197985,0.08683637573989193,0.8237054414763818
SOB_M_DC-14-11520-40-013,1,260473.8818415503,0.08090284563329736,0.7615516546460278
SOB_M_DC-14-11520-40-014,1,1037312.9867722824,0.10418749584353292,0.8341225321848289
SOB_M_DC-14-11520-40-015,1,1468861.763895103,0.1166650015334411,0.8688169390002282
SOB_M_DC-14-11520-40-016,1,1459259.5775617214,0.12494194867650506,0.8693566041283683
SOB_M_DC-14-11520-40-017,1,1076453.413203123,0.1188893020241944,0.8744618379484691
SOB_M_DC-14-11520-40-018,1,1294181.9724489264,0.11537800432053144,0.8781229973708172
SOB_M_DC-14-11520-40-019,1,1476248.1739924366,0.11807403604251045,0.887772093243318
SOB_M_DC-14-11520-40-020,1,1172709.5121792036,0.12289946118393442,0.8628592690479467
SOB_M_DC-14-11520-40-021,1,1018807.8110806289,0.1294745041800836,0.8511364990557403
SOB_M_DC-14-11520-40-022,1,1178000.7258866827,0.1019632569941848,0.8794988163582342
SOB_M_DC-14-11520-40-023,1,1316001.2795980999,0.11169175142285245,0.8775669661404288
SOB_M_DC-14-11520-40-024,1,1079233.266537852,0.11332209910345985,0.886045246971621
SOB_M_DC-14-11520-40-025,1,1562891.7492603404,0.1259509027699014,0.8929847915645482
SOB_M_DC-14-11951-40-001,1,808978.5112097841,0.10446349062504243,0.8524550088421843
SOB_M_DC-14-11951-40-002,1,1234712.5216291358,0.11584024406637332,0.8709946454040756
SOB_M_DC-14-11951-40-003,1,1413556.229218874,0.10420807445974398,0.8921523294847689
SOB_M_DC-14-11951-40-004,1,1294645.7039114595,0.10681200445215307,0.8830403633604798
SOB_M_DC-14-11951-40-005,1,671198.7200325715,0.105150181901254,0.8515951152484487
SOB_M_DC-14-11951-40-006,1,449884.00176912086,0.11314108835995668,0.8251532080348248
SOB_M_DC-14-11951-40-007,1,669697.5893498727,0.09312726951191025,0.862329818722841
SOB_M_DC-14-11951-40-008,1,347504.7149787466,0.08844356827947421,0.8355536544525893
SOB_M_DC-14-11951-40-009,1,387756.50378380815,0.09557198712508921,0.8299281595167355
SOB_M_DC-14-11951-40-010,1,659357.8458676701,0.1068417197013313,0.8473839595265956
SOB_M_DC-14-11951-40-011,1,1424461.4730738222,0.13547989342057334,0.8730056166199738
SOB_M_DC-14-11951-40-012,1,2093927.2177484208,0.11943830697854124,0.8761780613929304
SOB_M_DC-14-11951-40-013,1,1241891.0103370897,0.12906371928958343,0.8758864772908694
SOB_M_DC-14-11951-40-014,1,1319914.972307535,0.14315904579728747,0.8704045114054516
SOB_M_DC-14-11951-40-015,1,917144.0782031285,0.12187630251075086,0.8594427667069634
SOB_M_DC-14-11951-40-016,1,836260.6886056107,0.13772819028873517,0.8313020938323469
SOB_M_DC-14-11951-40-017,1,941775.7514054212,0.12412759242806914,0.8488386130814176
SOB_M_DC-14-11951-40-018,1,885340.1463064286,0.11330950932627064,0.8773401481280332
SOB_M_DC-14-11951-40-019,1,558993.3604251395,0.12019865838010761,0.8613082400129309
SOB_M_DC-14-11951-40-020,1,513913.0060569493,0.12302810166702613,0.8517121988771202
SOB_M_DC-14-11951-40-021,1,352662.18184949923,0.1006319788472324,0.8385889565734127
SOB_M_DC-14-11951-40-022,1,586590.7160737859,0.10714761632204364,0.8530179189428053
SOB_M_DC-14-11951-40-023,1,664797.1824362596,0.11102506829084428,0.8627050779036874
SOB_M_DC-14-11951-40-024,1,381641.3993573844,0.10795591132243294,0.8150797029306431
SOB_M_DC-14-11951-40-025,1,884638.3032454274,0.12459767426826723,0.8265656698588254
SOB_M_DC-14-11951-40-026,1,864293.9505735114,0.12256411917285898,0.8375279526922584
SOB_M_DC-14-11951-40-027,1,880324.2450999048,0.1059596639344438,0.8522862910350151
SOB_M_DC-14-12312-40-001,1,1351040.879837158,0.16225360508997524,0.8481288195314637
SOB_M_DC-14-12312-40-002,1,1358247.7666698694,0.16145058029332576,0.847515517697365
SOB_M_DC-14-12312-40-003,1,1394726.3550089542,0.15311225099011613,0.8448562918640143
SOB_M_DC-14-12312-40-004,1,674321.4748032404,0.11046075723769401,0.8516712473819527
SOB_M_DC-14-12312-40-005,1,1295410.9199425015,0.1403475454946843,0.8621980880613014
SOB_M_DC-14-12312-40-006,1,426755.541860897,0.1220624603614448,0.8025504979695323
SOB_M_DC-14-12312-40-007,1,1782321.4975046974,0.14614091671071608,0.8577656439757123
SOB_M_DC-14-12312-40-008,1,912049.7659491595,0.14344101864018813,0.7366830231511052
SOB_M_DC-14-12312-40-009,1,1307813.622861178,0.12401554449741223,0.8617398745176355
SOB_M_DC-14-12312-40-010,1,1225905.3993919725,0.1390392055754171,0.820685460684492
SOB_M_DC-14-12312-40-011,1,1197239.920980856,0.11695928792707547,0.8501034027709353
SOB_M_DC-14-12312-40-012,1,1621005.462268393,0.1557796258852691,0.8386797151893743
SOB_M_DC-14-12312-40-013,1,1101360.81493509,0.14709891760769636,0.8529159691697927
SOB_M_DC-14-12312-40-014,1,895598.7439902052,0.1407460976343143,0.8426753199816549
SOB_M_DC-14-12312-40-015,1,1372071.4474876113,0.1566239278122704,0.8297238085078367
SOB_M_DC-14-12312-40-016,1,1213300.4855552316,0.15735223811709553,0.8033118388912555
SOB_M_DC-14-12312-40-017,1,1446628.3126365042,0.14438627386575803,0.8302692680941026
SOB_M_DC-14-12312-40-018,1,788386.9954537794,0.1452257208214958,0.7901997889884712
SOB_M_DC-14-12312-40-019,1,419502.9788939729,0.13167414958135537,0.7088559780590038
SOB_M_DC-14-12312-40-020,1,1226163.6735985822,0.14532491603852465,0.8623984136775178
SOB_M_DC-14-12312-40-021,1,1596042.8512664284,0.1540060443077628,0.8512292721644696
SOB_M_DC-14-12312-40-022,1,2005368.4603575447,0.154753584000615,0.8590843663017715
SOB_M_DC-14-12312-40-023,1,1851296.6614851742,0.16816449367532768,0.8345816349302675
SOB_M_DC-14-12312-40-024,1,1318565.7810149502,0.13851635598682688,0.8499492441678311
SOB_M_DC-14-12312-40-025,1,596117.8340063449,0.11310043550826587,0.8339544829554999
SOB_M_DC-14-12312-40-026,1,763969.8693980402,0.12118853049269958,0.841614737066615
SOB_M_DC-14-12312-40-027,1,657900.6340708681,0.13523992909317986,0.8087152354197997
SOB_M_DC-14-12312-40-028,1,224442.3855502504,0.1450090065512443,0.6807797776699636
SOB_M_DC-14-12312-40-029,1,564542.1987483582,0.103824282392239,0.8311163530755159
SOB_M_DC-14-12312-40-030,1,1574600.6012607075,0.1417908812280895,0.8524162928054847
SOB_M_DC-14-12312-40-031,1,960397.3963201676,0.10601884342675127,0.8345331904583654
SOB_M_DC-14-12312-40-032,1,97005.56389034256,0.07183511217862767,0.6063395448856259
SOB_M_DC-14-13412-40-001,1,44416.00731900882,0.07961361867183851,0.6828678115669052
SOB_M_DC-14-13412-40-002,1,76086.75684467905,0.09263078164090466,0.7150713498804053
SOB_M_DC-14-13412-40-003,1,50877.699902861204,0.0926130254215464,0.7243204452560124
SOB_M_DC-14-13412-40-004,1,58990.291872147165,0.05872395081755197,0.7215210528490952
SOB_M_DC-14-13412-40-005,1,95942.45388218919,0.07151842008745922,0.7505585807325297
SOB_M_DC-14-13412-40-006,1,45841.15319985955,0.06338163467699201,0.7393039664934719
SOB_M_DC-14-13412-40-007,1,25663.329599414887,0.04849873747332158,0.6690961846083673
SOB_M_DC-14-13412-40-008,1,26865.33013918963,0.057194514922908585,0.7025769822769435
SOB_M_DC-14-13412-40-009,1,54809.389088336226,0.06369545939509534,0.7137626698317281
SOB_M_DC-14-13412-40-010,1,32162.74506606306,0.043023678959528265,0.7122160132272642
SOB_M_DC-14-13412-40-011,1,44123.377028972274,0.06517695059691661,0.7148935986788283
SOB_M_DC-14-13412-40-012,1,51415.87521248773,0.06396936285058148,0.7559594527839095
SOB_M_DC-14-13412-40-013,1,28339.596993983665,0.04882947107806155,0.7022739826249973
SOB_M_DC-14-13412-40-014,1,25033.181744569465,0.05542984157179977,0.7048310145403004
SOB_M_DC-14-13412-40-015,1,56575.853530887245,0.08040361819981728,0.7139609804050988
SOB_M_DC-14-13412-40-016,1,27189.93220387779,0.06209807147920609,0.704492030204939
SOB_M_DC-14-13412-40-017,1,37154.11996815429,0.05614789125888184,0.7379640564570522
SOB_M_DC-14-13412-40-018,1,52117.321536723604,0.05820808549008407,0.7069312602254926
SOB_M_DC-14-13412-40-019,1,36662.28646911539,0.08492672820921497,0.6936915918694814
SOB_M_DC-14-13412-40-020,1,30584.894302778197,0.07016152874413126,0.6846283803811022
SOB_M_DC-14-13412-40-021,1,32387.312948509723,0.0966582279329442,0.6503585448023377
SOB_M_DC-14-13412-40-022,1,28032.747616153367,0.050316870535811846,0.7161138974075337
SOB_M_DC-14-13412-40-023,1,23201.978963385587,0.06364041024262039,0.649232252308194
SOB_M_DC-14-13412-40-024,1,2509.8105203673513,0.034454687958153395,0.4070682290292808
SOB_M_DC-14-13412-40-025,1,33936.54108314988,0.05002203006299419,0.7067558766371214
SOB_M_DC-14-13412-40-026,1,36619.30089167376,0.08043627673464887,0.6497742989652828
SOB_M_DC-14-13412-40-027,1,70880.71596871378,0.08835231247978538,0.6999096102191367
SOB_M_DC-14-13412-40-028,1,59875.66365284782,0.09071836232202163,0.7160463259641449
SOB_M_DC-14-13412-40-029,1,31817.59904721784,0.0778184653974526,0.6380959531857006
SOB_M_DC-14-13412-40-030,1,25671.719914244666,0.06890072503000576,0.598940315198523
SOB_M_DC-14-13412-40-031,1,50714.248891485404,0.08146081283709743,0.7057922197283385
SOB_M_DC-14-13412-40-032,1,32827.23386634399,0.042274231583424464,0.7061898334802623
SOB_M_DC-14-13993-40-001,1,1230747.8839514642,0.14117820102578735,0.8314077513454363
SOB_M_DC-14-13993-40-002,1,2190520.667716093,0.11117523766782314,0.8728166985711958
SOB_M_DC-14-13993-40-003,1,810116.2360388865,0.10527012253377697,0.8573357162480486
SOB_M_DC-14-13993-40-004,1,763962.7941721389,0.09598065406189961,0.85390134890481
SOB_M_DC-14-13993-40-005,1,1044729.223404806,0.10763368476231802,0.8480328478344833
SOB_M_DC-14-13993-40-006,1,1384659.4487268974,0.10130108895116567,0.8507269525472011
SOB_M_DC-14-13993-40-007,1,1403929.3283183202,0.10101786928698339,0.8412260772770684
SOB_M_DC-14-13993-40-008,1,210529.26102588983,0.08233620509266706,0.8036814644278245
SOB_M_DC-14-13993-40-009,1,699540.4041701076,0.09025560584713613,0.8503401509583478
SOB_M_DC-14-13993-40-010,1,509181.38636397815,0.10021573720413697,0.8171840832280214
SOB_M_DC-14-13993-40-011,1,1120484.5320282239,0.1134289934689517,0.8673943944338932
SOB_M_DC-14-13993-40-012,1,1163922.0757216595,0.10373627843568536,0.878440173637347
SOB_M_DC-14-13993-40-013,1,1475701.179199901,0.13896255398800972,0.8425479503068243
SOB_M_DC-14-13993-40-014,1,2292317.801869412,0.15751220409454506,0.8509445333653093
SOB_M_DC-14-13993-40-015,1,1794673.3458856177,0.1291087033103967,0.8628113950751216
SOB_M_DC-14-13993-40-016,1,1151253.0243089981,0.15314431233614298,0.796679094994932
SOB_M_DC-14-13993-40-017,1,2303593.328366822,0.13583138598956995,0.8670946042356115
SOB_M_DC-14-13993-40-018,1,1529034.2140103097,0.11136037682228729,0.8796826338232119
SOB_M_DC-14-13993-40-019,1,923995.9558570037,0.13659408585028,0.8293861978626115
SOB_M_DC-14-13993-40-020,1,384615.55515744933,0.08673850676219294,0.843530348079649
SOB_M_DC-14-13993-40-021,1,530154.9121394403,0.0929516586446093,0.8553176553025512
SOB_M_DC-14-13993-40-022,1,543283.3854867186,0.08585864754453269,0.8483993147910937
SOB_M_DC-14-13993-40-023,1,1968511.2885698238,0.10621186407688135,0.8760056688923159
SOB_M_DC-14-13993-40-024,1,413428.61368909007,0.09197304202620564,0.824933159404933
SOB_M_DC-14-13993-40-025,1,321945.6160327329,0.11482176321134847,0.7902984277975492
SOB_M_DC-14-13993-40-026,1,866554.3131364948,0.09566257274257137,0.8533562124349993
SOB_M_DC-14-13993-40-027,1,390360.18385357835,0.09116169910728712,0.7991655516477908
SOB_M_DC-14-13993-40-028,1,434023.11237834435,0.09180315147537779,0.8170747013352955
SOB_M_DC-14-13993-40-029,1,497111.6243927627,0.15367903502147082,0.7573865658484461
SOB_M_DC-14-13993-40-030,1,301349.4941494117,0.1303925596003668,0.7104802489811618
SOB_M_DC-14-13993-40-031,1,1855208.0280831913,0.10730258354470548,0.8877156957154833
SOB_M_DC-14-13993-40-032,1,5559248.998642956,0.1286743228436791,0.8951196538118832
SOB_M_DC-14-13993-40-033,1,1899737.8521464665,0.1292788916420632,0.8714023905097538
SOB_M_DC-14-13993-40-034,1,718494.6234575253,0.152499595552986,0.7334757525038587
SOB_M_DC-14-13993-40-035,1,588165.7193097672,0.1430633545749584,0.7675104427599636
SOB_M_DC-14-13993-40-036,1,1641426.9660450157,0.11873667924014786,0.8533907252326394
SOB_M_DC-14-13993-40-037,1,1821053.5590250138,0.1621050525629099,0.8287882027048469
SOB_M_DC-14-14015-40-001,1,659094.8642871422,0.09292098724866359,0.8582228055113299
SOB_M_DC-14-14015-40-002,1,593336.1858100893,0.09097538241536593,0.8599107101704062
SOB_M_DC-14-14015-40-003,1,544471.0487006014,0.12014628832914237,0.8169854241683958
SOB_M_DC-14-14015-40-004,1,533404.5841404058,0.0933924812759783,0.8363632496069467
SOB_M_DC-14-14015-40-005,1,522090.03955018194,0.10632887654980208,0.8289825839347988
SOB_M_DC-14-14015-40-006,1,324753.58030891226,0.09627277821066633,0.8080965415053956
SOB_M_DC-14-14015-40-007,1,614142.0986602294,0.09661757630384671,0.8525857799325653
SOB_M_DC-14-14015-40-008,1,486421.90459190885,0.09597916582452236,0.8570692912672875
SOB_M_DC-14-14015-40-009,1,634190.2321154164,0.10862022096665559,0.8372587349427092
SOB_M_DC-14-14015-40-010,1,443654.60971884447,0.09445335065687206,0.8315599389049734
SOB_M_DC-14-14015-40-011,1,305529.2965255482,0.08492179276797854,0.8242225371514605
SOB_M_DC-14-14015-40-012,1,265453.86601201684,0.07778450419503803,0.8333065013025729
SOB_M_DC-14-14015-40-013,1,357730.19442467194,0.0813093131344987,0.8409927898717792
SOB_M_DC-14-14015-40-014,1,93852.5478004302,0.13624520358824926,0.589478141638045
SOB_M_DC-14-14015-40-015,1,398424.08712972293,0.0725029586825694,0.8158925577545673
SOB_M_DC-14-14015-40-016,1,541405.9552973859,0.09140313557787132,0.8382646284203257
SOB_M_DC-14-14015-40-017,1,479546.2035021123,0.10465768288146189,0.8273350459358152
SOB_M_DC-14-14015-40-018,1,229000.24019984616,0.0885146105723445,0.7636218002679769
SOB_M_DC-14-14926-40-001,1,194613.9099485623,0.06763816216013989,0.795102984669928
SOB_M_DC-14-14926-40-002,1,186531.37251730694,0.06471454683391539,0.8117069196563842
SOB_M_DC-14-14926-40-003,1,249160.4078280352,0.0738489107078732,0.82787898073683
SOB_M_DC-14-14926-40-004,1,250747.75261176124,0.06905063418974731,0.8318078697510611
SOB_M_DC-14-14926-40-005,1,234760.35195528407,0.07459062646096833,0.8227859565729158
SOB_M_DC-14-14926-40-006,1,114619.56787600112,0.06127439396048471,0.7737040142518928
SOB_M_DC-14-14926-40-007,1,201505.7449346278,0.06993821920416667,0.8082018966054876
SOB_M_DC-14-14926-40-008,1,141251.36305982008,0.07372469303946538,0.7896306635436359
SOB_M_DC-14-14926-40-009,1,165533.78041300326,0.06486423084373624,0.8294773077836122
SOB_M_DC-14-14926-40-010,1,111489.74267217312,0.05744499620745328,0.7867715939172063
SOB_M_DC-14-14926-40-011,1,39068.88863320308,0.045874442032525234,0.7405673414770555
SOB_M_DC-14-14926-40-012,1,101060.15180039342,0.06868209065057786,0.709575209233947
SOB_M_DC-14-14926-40-013,1,133302.7068608743,0.07331200861095313,0.7817235342523592
SOB_M_DC-14-14926-40-014,1,147789.99004342937,0.0679717822134148,0.7838166169223013
SOB_M_DC-14-14926-40-015,1,208516.4631017782,0.07585945723417133,0.8168989749429707
SOB_M_DC-14-14926-40-016,1,210714.333045236,0.081172065480215,0.8216432315435681
SOB_M_DC-14-14926-40-017,1,340950.75484296185,0.06924527228600845,0.8459873914607821
SOB_M_DC-14-14926-40-018,1,176334.63620635428,0.07291221299301348,0.8144074496169934
SOB_M_DC-14-14926-40-019,1,237652.31100508335,0.07240393842244588,0.8306903973732526
SOB_M_DC-14-14926-40-020,1,140767.60929392697,0.05948914552862875,0.8016015187909054
SOB_M_DC-14-14946-40-001,1,1130217.8454893776,0.10395163627593143,0.8537117686492253
SOB_M_DC-14-14946-40-002,1,782336.3831820859,0.09555029160097768,0.836381765355326
SOB_M_DC-14-14946-40-003,1,1121636.2303288935,0.11290003541730068,0.872373260215453
SOB_M_DC-14-14946-40-004,1,2433974.693802805,0.13453629004870385,0.8813338791921892
SOB_M_DC-14-14946-40-005,1,1521401.8718386784,0.12775362733176776,0.8731363554963968
SOB_M_DC-14-14946-40-006,1,1287525.1463589447,0.11126945398120076,0.875148790056634
SOB_M_DC-14-14946-40-007,1,1600402.657171844,0.13174919481225034,0.8681946361456155
SOB_M_DC-14-14946-40-008,1,1964381.660492809,0.13771768812198237,0.8665899622877961
SOB_M_DC-14-14946-40-009,1,1677847.3859240292,0.13129128067086654,0.8770462765964863
SOB_M_DC-14-14946-40-010,1,1358037.3112084947,0.10922868798277258,0.8729057434206992
SOB_M_DC-14-14946-40-011,1,1350422.8544282736,0.11391132112337522,0.8351880662366352
SOB_M_DC-14-14946-40-012,1,946037.0540557787,0.09811355556977171,0.8301551597948773
SOB_M_DC-14-14946-40-013,1,341717.2867642476,0.07967153922457224,0.8087289561784662
SOB_M_DC-14-14946-40-014,1,158406.56675837428,0.06896760335006791,0.7992313141932439
SOB_M_DC-14-14946-40-015,1,488094.79518706416,0.08565330613267912,0.8270686370877601
SOB_M_DC-14-14946-40-016,1,696879.1846415239,0.09263147922820576,0.8550101989804233
SOB_M_DC-14-14946-40-017,1,397365.3569507404,0.08439621749967509,0.8084791615760001
SOB_M_DC-14-14946-40-018,1,883606.158317808,0.10077552194862165,0.8389928750756394
SOB_M_DC-14-14946-40-019,1,771068.7144422578,0.0942055469687455,0.8425497646976855
SOB_M_DC-14-14946-40-020,1,671143.8378705428,0.09044533857885129,0.8355491381722697
SOB_M_DC-14-14946-40-021,1,799333.0487773524,0.11531256444517916,0.8305898976660493
SOB_M_DC-14-14946-40-022,1,1581587.7868814503,0.11631971620279724,0.8429358509890684
SOB_M_DC-14-14946-40-023,1,351330.2927074919,0.09188895114217074,0.8178989131755561
SOB_M_DC-14-14946-40-024,1,282659.62175906874,0.09023656868304698,0.8246767812024696
SOB_M_DC-14-14946-40-025,1,484744.39227683964,0.09193096947839963,0.8433858609746862
SOB_M_DC-14-14946-40-026,1,404293.5050456135,0.08596988033839377,0.829623213532854
SOB_M_DC-14-14946-40-027,1,510624.60105233063,0.09450384799627945,0.847726157514576
SOB_M_DC-14-14946-40-028,1,681307.3356839512,0.10633514362312659,0.8522728491378797
SOB_M_DC-14-14946-40-029,1,1139883.182402178,0.11307434659075304,0.8719209611505381
SOB_M_DC-14-14946-40-030,1,2830701.1932366933,0.13756846877706017,0.8937658613458201
SOB_M_DC-14-14946-40-031,1,2131377.6870211707,0.15677828422825674,0.8449590435427065
SOB_M_DC-14-15572-40-001,1,176350.27551524522,0.0901943050861089,0.7821181117717136
SOB_M_DC-14-15572-40-002,1,161222.36913676187,0.1116925362161471,0.68455704270964
SOB_M_DC-14-15572-40-003,1,36334.677618103575,0.14161397561253136,0.6092536942496394
SOB_M_DC-14-15572-40-004,1,144970.2933662355,0.16031194061369547,0.6409269962489654
SOB_M_DC-14-15572-40-005,1,64552.941839660576,0.09240343386858486,0.5887414896087726
SOB_M_DC-14-15572-40-006,1,30607.8290162797,0.13374620472557514,0.5201969925058254
SOB_M_DC-14-15572-40-007,1,69213.67330279578,0.12986001602804356,0.6649114654600391
SOB_M_DC-14-15572-40-008,1,46712.38917261269,0.10304726700933614,0.5780155676657966
SOB_M_DC-14-15572-40-009,1,168897.10897976722,0.08987646744473383,0.7246911883407758
SOB_M_DC-14-15572-40-010,1,148171.27854496217,0.10094556980683352,0.7139175164493411
SOB_M_DC-14-15572-40-011,1,111680.70661979853,0.09552953162723969,0.6717160892007669
SOB_M_DC-14-15572-40-012,1,295579.5989692825,0.07555970088885919,0.8126134958719059
SOB_M_DC-14-15572-40-013,1,328119.85626673646,0.07806928306233694,0.8371478947819646
SOB_M_DC-14-15572-40-014,1,488347.78347016283,0.08414708444129258,0.8568666959323723
SOB_M_DC-14-15572-40-015,1,604517.0663768084,0.10498560144274845,0.8329553492158976
SOB_M_DC-14-15572-40-016,1,269477.82469959103,0.08935101621522422,0.8106379189151746
SOB_M_DC-14-15572-40-017,1,473976.80144472176,0.12621619404339998,0.7840980416369527
SOB_M_DC-14-15572-40-018,1,357756.9731041421,0.07314430953139331,0.8342942155311056
SOB_M_DC-14-15572-40-019,1,648903.0622792545,0.08629797334819883,0.8680592798160436
SOB_M_DC-14-15572-40-020,1,322705.2616974817,0.09418107393510379,0.6479125722173978
SOB_M_DC-14-15572-40-021,1,218369.13622605207,0.0834540725135143,0.7485116183413553
SOB_M_DC-14-15572-40-022,1,267338.2444491633,0.0789676529260979,0.8311516889823836
SOB_M_DC-14-15572-40-023,1,387546.08652548346,0.0829250580615419,0.8421560425614297
SOB_M_DC-14-15696-40-001,1,584403.9601329357,0.10724670765456658,0.8134699464164679
SOB_M_DC-14-15696-40-002,1,818650.1247707391,0.11450119145013728,0.8461855568260703
SOB_M_DC-14-15696-40-003,1,1080528.2044504718,0.1171801673007603,0.8738949284697131
SOB_M_DC-14-15696-40-004,1,1235677.5184276788,0.11815290102906972,0.8798712939466952
SOB_M_DC-14-15696-40-005,1,1459812.2482654268,0.1194166565066443,0.8806511697997393
