image,label,lbp_0,lbp_1,lbp_2,lbp_3,lbp_4,lbp_5,lbp_6,lbp_7,lbp_8,lbp_9
SOB_M_DC-14-14946-40-018,1,0.0257174185463578,0.0733709273182727,0.0533615288220384,0.1275501253132432,0.3088314536339884,0.1435338345864212,0.0718170426064938,0.0758865914786729,0.0495488721804356,0.0703822055137624
SOB_M_DC-14-14946-40-019,1,0.0249843358395911,0.0710087719298023,0.0542951127819378,0.1330639097743944,0.3156265664159412,0.1443859649122354,0.0704291979949654,0.0736779448621323,0.0468295739348224,0.0656986215538641
SOB_M_DC-14-14946-40-020,1,0.0263627819548789,0.0862781954886947,0.051864035087703,0.1256766917292839,0.2879229323307368,0.1418922305763966,0.0676221804511066,0.0856516290726548,0.0525501253132667,0.0741791979949642
SOB_M_DC-14-14946-40-021,1,0.0384774436090105,0.0683114035087505,0.0585494987468488,0.1285902255638694,0.257872807017463,0.1434555137844162,0.0772869674185221,0.0670614035087509,0.0611716791979758,0.0992230576440792
SOB_M_DC-14-14946-40-022,1,0.0248903508771851,0.0748558897242873,0.0528634085212866,0.1256171679197601,0.3137875939848641,0.152340225563862,0.0727224310776714,0.0725939849623832,0.0430858395989839,0.0672431077694025
SOB_M_DC-14-14946-40-023,1,0.0224498746867097,0.0605639097744171,0.0558771929824386,0.1446585213032128,0.3022055137843665,0.1677725563909249,0.0799874686716541,0.0615538847117601,0.0416666666666536,0.0632644110275491
SOB_M_DC-14-14946-40-024,1,0.0222180451127749,0.0567794486215361,0.056936090225546,0.1515444862154913,0.2992011278194551,0.1668828320801482,0.0799561403508521,0.0608646616541162,0.0423934837092599,0.0632236842105065
SOB_M_DC-14-14946-40-025,1,0.024166666666659,0.0597525062656454,0.0595457393483522,0.1536779448621072,0.2991228070174501,0.1557205513783973,0.0769611528821814,0.0628696741854439,0.0434429824561267,0.064739974937323
SOB_M_DC-14-14946-40-026,1,0.0233458646616468,0.0679824561403295,0.0557393483709098,0.1362750626565989,0.3130263157893756,0.152434210526268,0.0749686716791745,0.0691447368420836,0.0441196741854498,0.0629636591478499
SOB_M_DC-14-14946-40-027,1,0.0216196741854568,0.0663753132831872,0.0543233082706596,0.1382268170425632,0.3221647869673176,0.152371553884664,0.0733583959899519,0.0685150375939635,0.0420802005012399,0.0609649122806826
SOB_M_DC-14-14946-40-028,1,0.0233208020050052,0.071647869674163,0.0545708020049954,0.1350156641603587,0.3075062656640641,0.1509711779448148,0.0733709273182727,0.0744204260651395,0.0434461152882069,0.0657299498746661
SOB_M_DC-14-14946-40-029,1,0.0241134085212957,0.0668577694235379,0.0586278195488538,0.1416447368420609,0.3097211779447651,0.1571616541352891,0.0741510025062424,0.0670269423558687,0.0384649122806897,0.0622305764410832
SOB_M_DC-14-14946-40-030,1,0.0229197994987396,0.0673684210526104,0.0584304511278012,0.1403038847117355,0.3188878446114289,0.1609555137844107,0.072606516290704,0.0641885964912079,0.0335588972430972,0.0607800751879508
SOB_M_DC-14-14946-40-031,1,0.0253258145363329,0.0673276942355678,0.0556359649122632,0.1360776942355463,0.2872399749372534,0.1673276942355365,0.0791666666666418,0.0654605263157689,0.0460557644110131,0.0703822055137624
SOB_M_DC-14-15572-40-001,1,0.0183145363408463,0.0589912280701569,0.0433959899749237,0.135288220551336,0.2836340852129437,0.1754793233082157,0.0738126566415808,0.067283834586445,0.0745363408521069,0.0692637844611311
SOB_M_DC-14-15572-40-002,1,0.0271553884711694,0.0715350877192758,0.0375062656641486,0.1127976190475837,0.2331860902254908,0.1475375939849161,0.0737218045112551,0.081948621553859,0.104135338345832,0.1104761904761558
SOB_M_DC-14-15572-40-003,1,0.0207299498746802,0.0667324561403299,0.0357456140350765,0.1149060150375579,0.2005357142856514,0.1669392230575918,0.0792606516290478,0.0831390977443348,0.1369705513784032,0.0950407268170128
SOB_M_DC-14-15572-40-004,1,0.022171052631572,0.0631203007518599,0.026820175438588,0.1053195488721474,0.2432581453633323,0.1566791979949383,0.0721867167919573,0.079060150375915,0.1250219298245222,0.1063627819548539
SOB_M_DC-14-15572-40-005,1,0.0234053884711706,0.0678884711779236,0.0205921052631514,0.0936090225563616,0.1920300751879097,0.1607832080199997,0.0654511278195283,0.0868859649122534,0.1700532581453101,0.1193013784460779
SOB_M_DC-14-15572-40-006,1,0.023442982456133,0.0734837092731599,0.0185150375939791,0.0838941102756629,0.1577944862154894,0.1574028822054644,0.0671491228069965,0.0932456140350585,0.1928383458646012,0.1322337092731415
SOB_M_DC-14-15572-40-007,1,0.0222431077694165,0.0630231829573737,0.0332111528821951,0.118580827067632,0.2345363408520568,0.1592512531327821,0.0758959899749135,0.0772838345864419,0.1159555137844248,0.1000187969924498
SOB_M_DC-14-15572-40-008,1,0.0195144110275628,0.0590538847117609,0.026018170426057,0.1137719298245257,0.1812249373433016,0.1745927318295192,0.0722869674185237,0.0827788220551119,0.1665256892230054,0.1042324561403182
SOB_M_DC-14-15572-40-009,1,0.0229166666666594,0.0698339598997275,0.0367637844611413,0.1122180451127468,0.2648652882204684,0.153486842105215,0.0716447368420828,0.0802756892230324,0.0926660401002216,0.0953289473683911
SOB_M_DC-14-15572-40-010,1,0.020554511278189,0.0583239348370744,0.0382957393483589,0.1302255639097336,0.2564317042605712,0.1733239348370384,0.0742418546365682,0.0689880952380736,0.0945520050125017,0.0850626566415773
SOB_M_DC-14-15572-40-011,1,0.0220833333333264,0.0598496240601316,0.035140977443598,0.126337719298206,0.2241948621553182,0.175579573934782,0.076751253132808,0.0736058897242877,0.1120112781954536,0.0944454887217749
SOB_M_DC-14-15572-40-012,1,0.0227067669172861,0.0733364661653905,0.0554385964912107,0.127750626566376,0.2861152882204617,0.1578634085212538,0.0796459899749123,0.0730169172932102,0.050545112781939,0.0735808270676461
SOB_M_DC-14-15572-40-013,1,0.0208959899749307,0.0754135338345628,0.0565570175438419,0.1341165413533414,0.2959367167918872,0.1602631578946866,0.0789191729323061,0.0737562656641372,0.0428101503759264,0.061331453634066
SOB_M_DC-14-15572-40-014,1,0.0184899749373375,0.084429824561377,0.0524749373433419,0.1254041353383065,0.3091134085212064,0.1530545112781475,0.0732424812029845,0.0797525062656391,0.0428289473684076,0.0612092731829382
SOB_M_DC-14-15572-40-015,1,0.0161779448621503,0.0818045112781698,0.0485213032581301,0.1191854636591105,0.3247556390976426,0.1587374686716294,0.0706516290726595,0.0784837092731583,0.0422713032581321,0.0594110275689036
SOB_M_DC-14-15572-40-016,1,0.0159617794486165,0.0826660401002247,0.0472775689222909,0.1179761904761535,0.3041040100249674,0.1631296992480692,0.0722180451127593,0.0813659147869419,0.0499937343358239,0.0653070175438391
SOB_M_DC-14-15572-40-017,1,0.0173308270676637,0.0784649122806771,0.0420457393483577,0.1107268170425718,0.3044548872179497,0.1633959899748861,0.0692951127819331,0.0793233082706518,0.066184210526295,0.0687781954887002
SOB_M_DC-14-15572-40-018,1,0.0220081453634016,0.0740319548871948,0.0576472431077513,0.1360213032581027,0.2878352130324912,0.1586434837092235,0.0784085213032335,0.0733928571428341,0.0462531328320657,0.0657581453633879
SOB_M_DC-14-15572-40-019,1,0.0208489974937278,0.074160401002483,0.0583521303257962,0.1376691729322877,0.3055075187968967,0.1602631578946866,0.0761904761904523,0.0708615288220329,0.0371365914786851,0.0590100250626381
SOB_M_DC-14-15572-40-020,1,0.0230325814536268,0.0769768170425824,0.0354887218045001,0.1035494987468347,0.1987938596490605,0.1564442355889234,0.0722932330826841,0.0850751879698981,0.1453477443608567,0.1029981203007196
SOB_M_DC-14-15572-40-021,1,0.0206704260651564,0.0705106516290506,0.0451973684210384,0.1222525062656258,0.2594830827066856,0.1636121553884199,0.0773182957393241,0.0760275689222819,0.0857393483709004,0.0791885964912032
SOB_M_DC-14-15572-40-022,1,0.0216134085212964,0.0739974937343126,0.0541572681704091,0.1345520050124891,0.2875532581452733,0.1582299498746371,0.078117167919775,0.0740632832079968,0.0509805764410867,0.0667355889724101
SOB_M_DC-14-15572-40-023,1,0.0198057644110213,0.0735494987468441,0.0545394736841934,0.1300563909774028,0.30508771929815,0.1614066416039594,0.0764348370927078,0.070485588972409,0.0460119047618903,0.0626221804511082
SOB_M_DC-14-15696-40-001,1,0.0172525062656587,0.0628258145363211,0.0447556390977303,0.1324592731829159,0.3235275689222044,0.1672368421052107,0.0723558897242881,0.0679793233082493,0.049508145363393,0.0620989974937148
SOB_M_DC-14-15696-40-002,1,0.017681704260646,0.0635181704260452,0.0461403508771785,0.1342951127819128,0.3443139097743282,0.1621209273182449,0.0698621553884493,0.0659993734335632,0.039019423558885,0.0570488721804332
SOB_M_DC-14-15696-40-003,1,0.0176441102756836,0.0670457393483499,0.0444172932330687,0.1258270676691335,0.3636058897241969,0.156469298245565,0.0657988721804305,0.0673684210526104,0.0355827067669061,0.0562406015037417
SOB_M_DC-14-15696-40-004,1,0.0182988721804453,0.0695363408521085,0.0473934837092583,0.1305075187969516,0.3520708020049022,0.1559899749372945,0.0657769423558691,0.0693295739348153,0.036177944862144,0.0549185463658975
SOB_M_DC-14-15696-40-005,1,0.0179573934837036,0.0765695488721564,0.0457518796992337,0.120936716791942,0.3573558897241988,0.1491885964911813,0.0641697994987267,0.07521303258143,0.0362218045112668,0.0566353383458469
SOB_M_DC-14-15696-40-006,1,0.0182362155388414,0.0774812030074945,0.0443327067669034,0.1145895989974578,0.3497994987467576,0.1522180451127342,0.0632424812029877,0.0770927318295497,0.0425469924811896,0.0604605263157705
SOB_M_DC-14-15696-40-007,1,0.0177255639097688,0.0676942355889512,0.0450156641603869,0.131503759398455,0.36020050125302,0.1527098997493255,0.0653978696741649,0.0687030075187754,0.0368703007518681,0.0541791979949704
SOB_M_DC-14-15696-40-008,1,0.0173026315789419,0.057045739348353,0.0447149122806877,0.141804511278151,0.3635870927317157,0.1583082706766421,0.0663032581453426,0.0592512531328135,0.0378132832080082,0.0538690476190307
SOB_M_DC-14-15696-40-009,1,0.0170363408521249,0.0614630325814343,0.0416322055137714,0.126165413533795,0.37700187969913,0.1508991228069702,0.0624028822054942,0.0647994987468468,0.0420206766917161,0.0565789473684033
SOB_M_DC-14-15696-40-010,1,0.0188157894736783,0.0662687969924604,0.0424216791979817,0.1232205513784075,0.33931704260641,0.1509523809523336,0.0667637844611319,0.0708771929824339,0.0537969924811861,0.067565789473663
SOB_M_DC-14-15696-40-011,1,0.0183051378446057,0.0685463659147655,0.0435808270676555,0.1245488721804121,0.3399216791978885,0.1532205513783981,0.06657581453632,0.0715256892230352,0.0499874686716635,0.0637875939849424
SOB_M_DC-14-15696-40-012,1,0.0182988721804453,0.059636591478678,0.0460933583959755,0.1385745614034653,0.3386967418545304,0.1615695488721298,0.0694830827067451,0.063374060150356,0.0445520050125173,0.0597211779448434
SOB_M_DC-14-15696-40-013,1,0.0155106516290678,0.0516823308270514,0.0429010025062522,0.1450814536340397,0.3422775689221985,0.1711685463658611,0.0702913533834366,0.0574091478696562,0.0461090225563765,0.0575689223057463
SOB_M_DC-14-15696-40-014,1,0.016629072681699,0.0474279448621405,0.0392167919799375,0.1461998746866709,0.3446271929823482,0.1697994987468139,0.0674812030074976,0.0546992481202836,0.0526973684210361,0.061221804511259
SOB_M_DC-14-15696-40-015,1,0.0330858395989871,0.0652662907267966,0.0568765664160222,0.1383740601503326,0.2487750626565636,0.1594486215538347,0.0795739348370678,0.0633615288220352,0.0598652882205326,0.0953728070175139
SOB_M_DC-14-15696-40-016,1,0.0197807017543797,0.0731077694235359,0.0448715538846977,0.124815162907229,0.3318483709272143,0.1475751879698786,0.065980576441082,0.0751472431077458,0.0509461152882045,0.0659273182957187
SOB_M_DC-14-15696-40-017,1,0.0207988721804446,0.0690194235588756,0.0441635338345726,0.1240382205513395,0.347183583959791,0.1462907268169967,0.0648308270676488,0.0710745614034865,0.0455701754385822,0.0670300751879489
SOB_M_DC-14-15696-40-018,1,0.0213439849623993,0.0662218045112574,0.0411528822055008,0.1240946115287831,0.3424185463658075,0.1462155388470719,0.062509398496221,0.0706954887217823,0.0541760651628902,0.0711716791979727
SOB_M_DC-14-15696-40-019,1,0.0174122807017489,0.0576660401002325,0.0458803258145219,0.142352756892186,0.3432111528820979,0.1634805764410515,0.0691917293232866,0.0615037593984769,0.0420457393483577,0.0572556390977264
SOB_M_DC-14-15696-40-020,1,0.0197368421052569,0.0789129072681457,0.0477443609022406,0.1221961152881822,0.3196334586465164,0.155087719298197,0.070328947368399,0.0777850877192738,0.0446177944862015,0.0639567669172732
SOB_M_DC-14-15696-40-021,1,0.0334837092731724,0.0628038847117597,0.0609931077694044,0.1403728070174998,0.2335557644109544,0.1646459899748857,0.0882236842104986,0.0616823308270483,0.0606109022556201,0.0936278195488428
SOB_M_DC-14-15696-40-022,1,0.0168765664160348,0.0588815789473499,0.0439223057643972,0.134078947368379,0.3486685463658056,0.1666854636590956,0.0682612781954673,0.0616447368420859,0.0441008771929686,0.0568796992481024
SOB_M_DC-14-15696-40-023,1,0.0321679197994886,0.066231203007498,0.0546459899749202,0.1321271929824147,0.2944423558896321,0.1463314536340393,0.0705075187969704,0.0666384711779239,0.0528226817042441,0.0840852130325551
SOB_M_DC-14-15792-40-001,1,0.0224906015037523,0.0796804511277945,0.0545520050125142,0.1399874686716353,0.2920802005011616,0.1500563909773966,0.0688941102756676,0.0797525062656391,0.0461090225563765,0.0663972431077486
SOB_M_DC-14-15792-40-002,1,0.0202286967418483,0.0723214285714059,0.0596804511278008,0.1464254385964453,0.3152506265663172,0.1489473684210059,0.0722838345864435,0.0709711779448399,0.0370112781954771,0.0568796992481024
SOB_M_DC-14-15792-40-003,1,0.0300469924811935,0.0841604010024799,0.0438001253132694,0.1094830827067326,0.2762687969923946,0.13645050125309,0.066466165413513,0.0861685463658877,0.071224937343336,0.0959304511277895
SOB_M_DC-14-15792-40-004,1,0.0276284461152795,0.0781296992480958,0.0537186716791811,0.1352224310776518,0.2674749373432746,0.1554417293232596,0.0714317042606292,0.076719924812006,0.0555513784460978,0.0786810776942109
SOB_M_DC-14-15792-40-005,1,0.0237280701754311,0.0783928571428325,0.0358051378446003,0.1057894736841773,0.2584868421051822,0.1504636591478225,0.0697149122806799,0.0877474937343083,0.0960620300751578,0.0938095238094944
SOB_M_DC-14-15792-40-006,1,0.0230451127819476,0.0725062656641376,0.0519204260651466,0.1296334586465759,0.2994830827066731,0.1540601503758915,0.0728132832079972,0.074019423558874,0.0519956140350714,0.0705231829573714
SOB_M_DC-14-15792-40-007,1,0.0226879699248049,0.0713439849623836,0.0499718045112625,0.1276190476190076,0.2966322055136915,0.1559085213032093,0.0737562656641372,0.0741384711779216,0.0570739348370748,0.0708677944861933
SOB_M_DC-14-15792-40-008,1,0.0255419799498666,0.0690288220551162,0.0629260651628875,0.1470551378445654,0.2914097744359989,0.153941102756844,0.0773214285714043,0.0667449874686507,0.0400062656641478,0.0660244360902048
SOB_M_DC-14-15792-40-009,1,0.0267449874686633,0.0750344611528587,0.055961779448604,0.1307957393483299,0.2980169172931397,0.1450407268169971,0.0727662907267942,0.0706422305764189,0.0485588972430925,0.076437969924788
SOB_M_DC-14-15792-40-010,1,0.0266196741854553,0.0742919799498514,0.0535056390977276,0.1268389724310379,0.2900908521302349,0.1457048872179994,0.0736058897242877,0.0749373433583725,0.0545081453633914,0.0798966165413283
SOB_M_DC-14-15792-40-011,1,0.0241697994987392,0.0717387218044888,0.0433458646616405,0.119664786967381,0.2563596491227267,0.1514285714285239,0.0740570175438364,0.0785432330826821,0.0928352130325523,0.0878571428571153
SOB_M_DC-14-15792-40-012,1,0.0243828320801928,0.0734649122806787,0.0581234335839416,0.1374999999999569,0.2975093984961474,0.1520081453633609,0.075354010025039,0.0703947368420832,0.0434931077694099,0.067769423558876
SOB_M_DC-14-15792-40-013,1,0.0250187969924733,0.0741979949874454,0.0549592731829401,0.1318233082706354,0.3204730576440098,0.1396209273182519,0.0685964912280486,0.0719924812029849,0.045300751879685,0.0680169172932117
SOB_M_DC-14-15792-40-014,1,0.0202349624060086,0.0958928571428271,0.0486591478696589,0.1168170426064797,0.3158302005011542,0.1366353383458218,0.064755639097724,0.089611528822027,0.0461090225563765,0.0654542606516085
SOB_M_DC-14-16188-40-001,1,0.0172901002506211,0.0617073934836899,0.0383176691729203,0.1252349624059758,0.2944329573933915,0.1762813283207467,0.0734931077694005,0.0680921052631365,0.0745363408521069,0.0706140350876971
SOB_M_DC-14-16188-40-002,1,0.0200971177944799,0.0644454887217843,0.0380983709273063,0.120764411027531,0.2798120300751003,0.1682644110275162,0.0729385964912052,0.0712907268170202,0.082042606516265,0.0822462406014779
SOB_M_DC-14-16188-40-003,1,0.0226723057644039,0.0664536340851922,0.0404542606516164,0.1238784461152494,0.2767575187969058,0.1655075187969406,0.073060776942333,0.0713565162907044,0.0745332080200267,0.0853258145363141
SOB_M_DC-14-16188-40-004,1,0.0252286967418467,0.0680263157894523,0.0378477443608904,0.1177192982455771,0.2324906015036865,0.1665444862154866,0.0783302005012285,0.0765037593984722,0.0955231829573635,0.1017857142856824
SOB_M_DC-14-16188-40-005,1,0.0196929824561341,0.0633114035087521,0.041547619047606,0.1249530075187578,0.2677662907267331,0.1731954887217502,0.0751911027568686,0.0709899749373211,0.082969924812004,0.0803822055137592
SOB_M_DC-14-16188-40-006,1,0.0202161654135275,0.0646867167919596,0.0404855889724183,0.1236748120300364,0.2811873433583079,0.1686967418545837,0.0731641604009795,0.0712813283207796,0.0805639097744108,0.0760432330826829
SOB_M_DC-14-16188-40-007,1,0.0212468671679131,0.0615413533834393,0.0446209273182817,0.1333239348370509,0.2806610275688344,0.1708803258144828,0.0766854636591238,0.0670050125313073,0.0666228070175229,0.0774122807017301
SOB_M_DC-14-16188-40-008,1,0.0211748120300685,0.0658082706766711,0.0378477443608904,0.1214567669172551,0.2684617794485374,0.1679855889723784,0.0731986215538617,0.0724624060150149,0.0857142857142588,0.08588972431075
SOB_M_DC-14-16188-40-009,1,0.0212249373433517,0.0684617794486001,0.0317543859649023,0.1064943609022222,0.233518170425992,0.1721679197994448,0.0755357142856906,0.0810369674185209,0.105595238095205,0.1042105263157568
SOB_M_DC-14-16188-40-010,1,0.0284492481202918,0.0748464912280467,0.0294548872180358,0.1006296992480887,0.1852224310776362,0.1470144110275228,0.0757330827067431,0.0905075187969641,0.1351973684210102,0.1329448621553468
SOB_M_DC-14-16188-40-011,1,0.0218327067669104,0.0683959899749159,0.0367575187969809,0.1142543859648764,0.2612030075187151,0.1621992481202499,0.0725814536340624,0.0744924812029841,0.0970144110275385,0.0912687969924526
SOB_M_DC-14-16188-40-012,1,0.0215820802004944,0.0660369674185256,0.0355357142857031,0.1164160401002141,0.2487249373432804,0.1663283208019529,0.0745802005012297,0.0754448621553648,0.1025125313282886,0.0928383458646325
SOB_M_DC-14-16188-40-013,1,0.0267136591478613,0.0737030075187739,0.03250313283207,0.1053822055137514,0.1979949874686096,0.1515319548871705,0.076500626566392,0.0858709273182688,0.1299310776941948,0.119868421052594
SOB_M_DC-14-16188-40-014,1,0.0201566416040037,0.0578759398496059,0.0383427318295619,0.1314473684210114,0.2494893483708491,0.1687312030074659,0.080426065162882,0.070234962405993,0.0952098997493436,0.0880858395989699
SOB_M_DC-14-16188-40-015,1,0.0243922305764334,0.0669360902255429,0.0289818295739257,0.1068859649122472,0.1854197994986887,0.1600845864661152,0.0754918546365678,0.0841447368420789,0.1531265664159921,0.1145363408520944
SOB_M_DC-14-16188-40-016,1,0.0237531328320727,0.0637468671678998,0.0379135338345745,0.1233176691728937,0.2377380952380207,0.1593076441102257,0.0776441102756649,0.0731735588972201,0.1040319548871854,0.0993734335839287
SOB_M_DC-14-16188-40-017,1,0.0218452380952312,0.0622838345864466,0.0327725563909671,0.118330200501216,0.222841478696672,0.1647149122806501,0.0750344611528587,0.0761591478696503,0.1265507518796596,0.0994674185463347
SOB_M_DC-14-16188-40-018,1,0.0201723057644047,0.0654730576440897,0.0356359649122695,0.1151190476190115,0.2838721804510389,0.1612813283207514,0.0689035087719082,0.0735682957393253,0.0976879699247814,0.0782863408521058
SOB_M_DC-14-16188-40-019,1,0.0202819548872116,0.0685275689222843,0.0433677944862019,0.1260494987468276,0.2991666666665729,0.1602913533834084,0.0738189223057412,0.0709367167919577,0.0644078947368219,0.0731516290726587
SOB_M_DC-14-16188-40-020,1,0.0235870927318221,0.0694799498746649,0.0481234335839448,0.1312562656641192,0.2880858395989072,0.1556923558896755,0.0724122807017317,0.0721522556390751,0.0619172932330633,0.0772932330826825
SOB_M_DC-14-16188-40-021,1,0.0377224310776824,0.0718671679197769,0.0544987468671508,0.1238847117794098,0.2196773182956705,0.1472619047618586,0.0825156641603751,0.0743546365914554,0.0782487468671434,0.1099686716791635
SOB_M_DC-14-16188-40-022,1,0.0229385964912208,0.0676566416039888,0.0346679197994878,0.1139598997493377,0.2663878446114454,0.1556077694235101,0.072982456140328,0.0777130325814292,0.0928634085212741,0.0952224310776644
SOB_M_DC-14-16188-40-023,1,0.0201002506265601,0.0660307017543652,0.0344768170425957,0.1134053884711424,0.2910870927317384,0.1587374686716294,0.0703822055137624,0.0735025062656411,0.0875407268170151,0.0847368421052366
SOB_M_DC-14-16188-40-024,1,0.0266604010024979,0.0717073934836868,0.0265758145363325,0.0960307017543558,0.1894204260651035,0.1570144110275197,0.0721741854636365,0.0868577694235316,0.1511027568921832,0.1224561403508388
SOB_M_DC-14-16336-40-001,1,0.0212124060150309,0.0709085213032359,0.0501691729323151,0.128787593984922,0.3438095238094161,0.148634085212986,0.0665162907267962,0.0686278195488506,0.0408114035087591,0.0605231829573745
SOB_M_DC-14-16336-40-002,1,0.023442982456133,0.0705137844611308,0.0508521303257986,0.1270018796992083,0.330021929824458,0.1464880952380493,0.0697023809523591,0.0696240601503541,0.0433865914786831,0.0689661654135122
SOB_M_DC-14-16336-40-003,1,0.0186340852130267,0.0595363408521116,0.0568796992481024,0.1560839598997004,0.3378978696740796,0.1520457393483233,0.0687969924811814,0.0606265664160211,0.0352474937343248,0.054251253132815
SOB_M_DC-14-16336-40-004,1,0.0188251879699189,0.0648903508771726,0.052145989974921,0.1422149122806572,0.3469548872179364,0.1485902255638632,0.0664129072681496,0.0652850877192778,0.0372650375939732,0.0574154135338166
SOB_M_DC-14-16336-40-005,1,0.0198402255639035,0.0631860902255441,0.0515194235588811,0.1434085213032132,0.3527694235587867,0.1424624060149929,0.0634586466165214,0.063922305764391,0.0394235588972307,0.0600093984962218
SOB_M_DC-14-16336-40-006,1,0.0237687969924737,0.0722587719298019,0.0500156641603853,0.1324122807017129,0.3315914786966379,0.1549436090225078,0.0638063909774236,0.0697337092731611,0.0398276942355764,0.0616416040100057
SOB_M_DC-14-16336-40-007,1,0.0177882205513728,0.0849467418546099,0.0463909774435944,0.1181766917292862,0.3572525062655522,0.1325971177944446,0.0581203007518614,0.0815350877192727,0.0435463659147733,0.0596459899749186
SOB_M_DC-14-16336-40-008,1,0.0178759398496184,0.0597180451127632,0.05558583959898,0.1527694235588493,0.3453508771928743,0.150031328320755,0.0681923558897029,0.0600563909774247,0.0356422305764299,0.0547775689222886
SOB_M_DC-14-16336-40-009,1,0.0168734335839546,0.0589849624059965,0.0500407268170269,0.1492888471177477,0.3530388471176839,0.1569078947367929,0.0659116541353177,0.060986842105244,0.0338314536340746,0.0541353383458477
SOB_M_DC-14-16336-40-010,1,0.0237249373433509,0.0616572681704067,0.0532738095237928,0.1488909774435624,0.3195770676690728,0.1599467418545865,0.0696491228069957,0.0602662907267981,0.0389379699247998,0.0640758145363207
SOB_M_DC-14-16336-40-011,1,0.02999060150375,0.0690382205513568,0.0554010025062483,0.1326629072681288,0.3186654135337347,0.1326597744360486,0.0655733082706561,0.0655388471177739,0.0508489974937184,0.0796209273182707
SOB_M_DC-14-16336-40-012,1,0.0201503759398433,0.0631203007518599,0.0528195488721639,0.1453728070174983,0.3306484962404979,0.1596209273182457,0.0695426065162689,0.0627474937343161,0.0369924812029959,0.0589849624059965
SOB_M_DC-14-16336-40-013,1,0.0191322055137784,0.0608803258145172,0.055617167919782,0.1474467418545904,0.3471616541352296,0.1492731829573467,0.0676785714285502,0.0625626566415844,0.0352067669172822,0.0550407268170253
SOB_M_DC-14-16448-40-001,1,0.0209179197994921,0.0629949874686519,0.0432863408521167,0.1374624060149945,0.2693107769422715,0.1731328320801462,0.0756109022556154,0.069072681704239,0.0710745614034865,0.0771365914786725
SOB_M_DC-14-16448-40-002,1,0.0186842105263099,0.0629291979949677,0.0465601503759252,0.1311466165413123,0.3117011278194512,0.1609085213032077,0.0703978696741634,0.0701629072681484,0.0595050125313096,0.0680043859648909
SOB_M_DC-14-16448-40-003,1,0.0256359649122726,0.0722838345864435,0.0538345864661485,0.1393201754385528,0.2443358395989209,0.1632080200500741,0.0792982456140102,0.075416666666643,0.0631610275689025,0.0835056390977182
SOB_M_DC-14-16448-40-004,1,0.0199342105263095,0.0637625313283008,0.0541979949874516,0.1492825814535873,0.2889567669172027,0.1623433583959391,0.0767387218044872,0.065256892230556,0.0512625313283047,0.0682644110275475
SOB_M_DC-14-16448-40-005,1,0.0221491228070106,0.0734147869673955,0.0548840852130153,0.1369705513784032,0.2972117794485284,0.1474718045112319,0.0737218045112551,0.0719956140350651,0.0499874686716635,0.0721929824561177
SOB_M_DC-14-16448-40-006,1,0.0190037593984902,0.0775877192982213,0.0535338345864493,0.1376566416039669,0.2987312030074252,0.1539473684210044,0.0727036340851902,0.0762875939849385,0.0467857142856996,0.0637625313283008
SOB_M_DC-14-16448-40-007,1,0.021873433583953,0.0674060150375728,0.0573088972430898,0.1457393483708816,0.3030388471176996,0.1487374686716326,0.0724812030074961,0.0654605263157689,0.0501535087719141,0.067800751879678
SOB_M_DC-14-16448-40-008,1,0.0263189223057561,0.0796303258145113,0.0581109022556208,0.1398464912280263,0.2602130325813721,0.1544329573934353,0.0772932330826825,0.07772556390975,0.0510463659147709,0.0753822055137608
SOB_M_DC-14-16448-40-009,1,0.0247023809523732,0.0874342105262884,0.047719298245599,0.1159617794485852,0.2704918546365067,0.1449999999999545,0.0732581453633855,0.088699874686689,0.0640977443608821,0.0826347117794227
SOB_M_DC-14-16448-40-010,1,0.0352662907268059,0.0879417293232807,0.0554354636591305,0.1361340852129899,0.2333208020049394,0.1526190476189998,0.0697681704260433,0.0838847117794223,0.0573934837092552,0.0882362155388194
SOB_M_DC-14-16448-40-011,1,0.0214880952380885,0.0833834586465904,0.0551347117794313,0.128897243107729,0.3058865914786009,0.1408176691728882,0.0723715538846891,0.0777224310776698,0.045629699248106,0.0686685463658932
SOB_M_DC-14-16601-40-001,1,0.0170614035087665,0.0543828320801834,0.0503978696741696,0.1479793233082243,0.3561058897241992,0.1607957393483205,0.0695457393483491,0.0568358395989796,0.0354479949874575,0.0514473684210365
SOB_M_DC-14-16601-40-002,1,0.0164849624060098,0.0486904761904609,0.0514536340851969,0.1618013784460646,0.3465914786966332,0.167036340852078,0.0717199248120076,0.0523809523809359,0.0341259398496133,0.0497149122806861
SOB_M_DC-14-16601-40-003,1,0.0162343358395939,0.0508771929824402,0.0522023809523645,0.1617105263157388,0.3474592731828485,0.1649091478696225,0.0701503759398276,0.0538157894736673,0.032628446115278,0.0500125313283051
SOB_M_DC-14-16601-40-004,1,0.0182518796992424,0.0597587719298058,0.0503007518796834,0.1402819548871741,0.3620989974936209,0.1481735588971967,0.0666541353383249,0.0614755639097551,0.0378383458646498,0.0551660401002333
SOB_M_DC-14-16601-40-005,1,0.0185557644110217,0.0504448621553726,0.0556766917293058,0.163016917293182,0.3293013784460121,0.1635401002505753,0.0733020050125083,0.0551127819548699,0.0373840852130208,0.0536654135338177
