image,label,glcm_0,glcm_1,glcm_2,glcm_3,glcm_4,glcm_5,glcm_6,glcm_7,glcm_8,glcm_9,glcm_10,glcm_11,glcm_12,glcm_13,glcm_14,glcm_15,glcm_16,glcm_17,glcm_18,glcm_19
SOB_M_DC-14-16716-40-033,1,589.0322135008211,669.2052917040048,219.38644492131044,823.3873697118269,18.11672841444324,19.3392475907493,10.645536857164032,21.64566649373529,0.0739339409168819,0.071656495767758,0.1194939347295834,0.0621045540566818,0.0102475271231367,0.0099325818454164,0.0131657519458242,0.0094301586690993,0.8485146749593628,0.827873422326803,0.9435821200484844,0.7882151381793643
SOB_M_DC-14-16716-40-034,1,696.7596891680059,827.3301734031187,299.4433746203747,945.4629093367064,18.983368916797744,20.387803612696228,11.2994283813964,22.57573299375852,0.0759001359521015,0.0733624831698879,0.1248322491636587,0.063135845262785,0.0110598967365229,0.0106283485311595,0.0140553416008572,0.0100544429670797,0.8221694296946069,0.7888337716503859,0.9236040131488844,0.7586817898979196
SOB_M_DC-14-16716-40-035,1,753.2442825746081,843.379528054204,331.9803133549097,980.3243314625296,17.461318681319156,18.793648697510843,10.13611236603638,20.531295885802493,0.1073230311502962,0.1018762134789653,0.157548360826374,0.0917404061946102,0.0162928314208976,0.0157971499753441,0.019540560326647,0.0150856143941063,0.8367267097598676,0.8171258185645347,0.9280576695036418,0.7874323734964592
SOB_M_DC-14-16716-40-036,1,540.4379340659651,754.916961436269,249.29870366185045,718.6982376707703,16.621255886970907,19.658321935575124,10.6911502647885,19.11863101133489,0.1077965412987033,0.0929856613191713,0.1501967431367112,0.0944289924838161,0.0127650549261739,0.0116960088066533,0.0152830572870139,0.0117858594629142,0.8925544761067312,0.849922017040051,0.9504203413571732,0.8571228073262279
SOB_M_DC-14-16716-40-037,1,481.4473971742764,560.8673961231807,163.7645822352685,648.4372337247835,16.023817896389957,17.31756512443183,9.09962854202709,18.61165558332933,0.0983881954945498,0.0931956116283505,0.1526590912963736,0.0863682837275142,0.012208726310898,0.0117661751180531,0.0155328735613646,0.0113809003405038,0.8895619029398847,0.8713256162998022,0.9624269429630982,0.851235209909575
SOB_M_DC-14-16716-40-038,1,539.6540847724029,743.5789180776411,200.3719724920252,645.2065053687435,16.691309262167017,19.67396752031991,9.859122054061723,18.15097549088961,0.1042163410994029,0.0905183034704321,0.1498134908399794,0.0952367107703945,0.0118401485401804,0.0109016859298481,0.014681428812675,0.0113000276431272,0.8913876821249693,0.8503626179255508,0.9596707077244948,0.8701583533031746
SOB_M_DC-14-16875-40-001,1,58.75081946624877,78.75899951264628,19.73850801897436,63.75623889701116,5.198172684458448,6.128824537408134,2.828291669803942,5.376305239824455,0.240767365441479,0.2156242563857404,0.3918744535687522,0.2355428098066214,0.0331761588638835,0.0308306881453912,0.0463576530800456,0.0328072011255625,0.8808223392742984,0.8402087235460538,0.9599854223152964,0.8706479319260356
SOB_M_DC-14-16875-40-002,1,110.327591836737,131.87935040638862,33.96591622116787,139.66243770535584,7.774681318681427,8.544910311433812,4.274841251913707,8.848339071515033,0.1541719663538237,0.1412680429797011,0.2456462014163929,0.1352231347203873,0.0232794048383723,0.0222731331216015,0.0308070854399049,0.0218070899140821,0.8544249766146356,0.8259596007141741,0.9552014989256437,0.8156872048666471
SOB_M_DC-14-16875-40-003,1,123.82636420722376,158.371422283009,41.58164232110988,152.46072096715773,8.396794348508761,9.565624361332407,4.60123798408747,9.314971151880965,0.1342107809285411,0.1180228156308378,0.2369417634272689,0.1226629424718037,0.0218144298414969,0.0204720020524521,0.0295331230588711,0.0208313260311854,0.8418272996392283,0.7977067254453291,0.9469223884328865,0.8052558606364153
SOB_M_DC-14-16875-40-004,1,100.92720565149295,129.5211149365642,33.5077491654741,119.64832649467633,7.475682888540173,8.581134745083151,4.141756393845821,8.131679479318827,0.1528177522040147,0.133142120839073,0.2640072624659029,0.1426519750574732,0.0235001436590156,0.0219208173863492,0.0317778846663486,0.0226672578897987,0.8618805674559776,0.8227652218846587,0.954171788399961,0.8362754240803687
SOB_M_DC-14-16875-40-005,1,104.10486342229416,138.81670203901996,35.97256418944308,123.59986794321472,7.551751962323537,8.869222908707764,4.2246724644227776,8.147356506154669,0.1476408092737609,0.1227679973927398,0.244721887006765,0.1412138854504172,0.0235273173427557,0.0216850177598369,0.0314512313054697,0.02290855771042,0.8452445620635786,0.7936295169266036,0.9465881940328676,0.8162520436994926
SOB_M_DC-14-16875-40-006,1,101.9100502354805,131.70181892499338,33.2522525914209,121.11959628354326,7.399783359497762,8.525274725274608,3.998073689230148,8.031316323161725,0.1562193330955411,0.1341622150649123,0.2696857307633922,0.1471772913876202,0.0231704509100749,0.0214911453255891,0.0315843190879318,0.0224540281753793,0.8702024342330393,0.8322980986324734,0.9577421894865056,0.8457737427953982
SOB_M_DC-14-16875-40-007,1,33.38351334379937,49.00000943262726,12.628830660341713,35.200380449307275,3.899770800628021,4.76348944331771,2.310110935421508,3.977018975302164,0.29153762471625,0.2527229994207461,0.4148603880930885,0.2857912328405617,0.0398129354653924,0.0362814777860489,0.0517071477062292,0.0396786143410079,0.94160777869786,0.914300849362796,0.977920163685448,0.9384357237920432
SOB_M_DC-14-16875-40-008,1,22.72716797488253,28.080205631278343,7.518560349371221,27.34962662516281,3.2637142857143178,3.6552406106053694,1.72387872399165,3.566797151346453,0.3090121876500366,0.2809886828211687,0.4817486139446911,0.2901585010218035,0.0442185975711244,0.0418614349396947,0.0608153199211207,0.0425560759958586,0.94585696063977,0.9331108130314468,0.9821366593613152,0.9348513290199676
SOB_M_DC-14-16875-40-009,1,22.51268131868157,28.1086072725554,8.58822440579268,27.831306890534098,3.3312119309262647,3.7248691222939616,1.866309640338318,3.670681821754733,0.2914754951247594,0.2697838394445309,0.465546545351458,0.2741476449919398,0.0422084842365674,0.0401722966864772,0.0580385698573814,0.0406094634468529,0.9445135779385776,0.9306964029668848,0.9788864840639058,0.931380740565892
SOB_M_DC-14-16875-40-010,1,23.938357927786875,31.890377147887563,12.761240995908825,30.138952035088877,3.342835164835221,3.887440456539116,2.2918172577365943,3.812834661761632,0.3034235388113923,0.2721490725875706,0.4063836936328683,0.272885645017204,0.0400999013696921,0.0375235912791875,0.0488435001833253,0.037655906202302,0.957571381333926,0.94341645968447,0.9774070968508974,0.9465239984276298
SOB_M_DC-14-16875-40-011,1,45.10076923076952,56.000198085176464,14.968015084205344,52.53105692590653,4.482458398744135,5.070574918643534,2.372195241322166,4.849823138235076,0.2599996840671114,0.2343147560654721,0.4071516867259659,0.2457785693402223,0.0397216434739365,0.0372802465211636,0.0537775232220151,0.0384358516296794,0.9020602614702964,0.8784583654137696,0.9675632127088392,0.8859873230517813
SOB_M_DC-14-16875-40-012,1,34.30196232339124,40.32806363879324,10.111911126170158,41.55571066987342,3.987921507064398,4.373359115848348,2.084064327485369,4.39186278671251,0.2776199541226627,0.2560080149258653,0.4301182686134605,0.2572177196884511,0.0393049274496975,0.0374503153529325,0.0536246844379624,0.0376031874046587,0.9243286806554534,0.9110313793873448,0.9777241155802646,0.9083227024978328
SOB_M_DC-14-16875-40-013,1,41.17812872841469,58.14136049930007,23.823115101774228,58.99585278812707,4.248571428571503,5.060048106399953,2.963202444594998,5.127658035812481,0.2933952926668967,0.2610164426779991,0.3829071800605468,0.2570784075964359,0.0432694638267667,0.0402454252345554,0.0524378855151136,0.0398712356194417,0.910865985086213,0.874213460360317,0.9484552232175332,0.872364601756635
SOB_M_DC-14-16875-40-014,1,107.81421978022104,124.61183480324978,27.83712007127937,127.89568771714625,7.517535321821127,8.088701284409321,3.5536888537509466,8.19314876825601,0.1972043476060809,0.1865698616201115,0.3333264114843581,0.1858435132711408,0.0322211412349799,0.0312655965425146,0.0430535739925008,0.0311524230856273,0.8692630167521417,0.8488790408053664,0.9662317225047292,0.844894598899288
SOB_M_DC-14-17614-40-001,1,88.39381161695583,119.71753053813012,25.50458989031912,94.98395195648295,6.494797488226157,7.575261362385683,3.1943409130838023,6.69678504614119,0.2140838812527027,0.1929746224315439,0.3628964728975162,0.2061943850880667,0.0301567876156884,0.0283781872550373,0.0417021273081115,0.0294856690643092,0.897634415047895,0.861351856347196,0.9704797937104808,0.8899959811792661
SOB_M_DC-14-17614-40-002,1,110.1030549450564,134.79992139477068,26.837355369826284,124.1773711267254,7.572656200941972,8.431005046455686,3.5097633210350185,8.005037023062641,0.1644545781726591,0.1502916040138502,0.3087182979746255,0.1566602162389862,0.0260175075751531,0.0248041264551801,0.0378723617344453,0.0254537704689993,0.8369079804552366,0.8002842569019762,0.9602152603691526,0.8160209412346466
SOB_M_DC-14-17614-40-003,1,103.9347441130316,118.40547406813242,21.40338955399919,119.528639029067,7.266178963893334,7.744259460139095,3.053302964134188,7.763844738951907,0.1754114422560452,0.1666182453195003,0.3477431067757822,0.1660228266101866,0.0287793683892245,0.0280995197876156,0.0441597679264763,0.0280174121897843,0.834721660920545,0.8116849982470344,0.9659826288849926,0.8098987370699282
SOB_M_DC-14-17614-40-004,1,92.8091365777094,96.48971686396486,21.645558818361824,119.73908409187293,6.8218524332810695,6.966297222091134,3.0375661973244648,7.767356820575641,0.191942731886623,0.1853157418839349,0.3502252373876066,0.1734843682180442,0.0288272652305051,0.0284494267859323,0.042588206700475,0.0273001218246654,0.8698892253217297,0.8647210963060945,0.969653878424552,0.832125486925508
SOB_M_DC-14-17614-40-005,1,88.29602825745789,98.37318304013505,24.930539868985583,108.63766762564916,6.603199372056605,6.9872659529311205,3.470490424917762,7.271886053860243,0.1991640196112582,0.1866641387818129,0.3053119757735907,0.1916721959058298,0.0311723484197011,0.0302433129908325,0.0408632486146348,0.0302788089917641,0.8623307842719801,0.8466340825308374,0.9612212996387764,0.8306321927181596
SOB_M_DC-14-17614-40-006,1,79.2233218210372,81.02433932305115,14.672731094545943,95.37929538272834,5.843836734693976,5.927431652753474,2.493703410887717,6.412614567120899,0.2614428523793598,0.2539218770312247,0.4076382410491272,0.2473675594271588,0.045452513412416,0.0445470907525261,0.0588183401075842,0.0440140425530068,0.8763435556062573,0.8735264529734423,0.977090530247408,0.8511194090870154
SOB_M_DC-14-17614-40-007,1,48.37776452119372,51.79889638258703,11.09193898551808,56.41924570422423,4.134838304552631,4.282161329371574,1.821220164144252,4.497618261566703,0.3560645028410248,0.3429997635378963,0.5179753946810717,0.3349169767207664,0.0604802995485202,0.0587534231698769,0.0766336814018353,0.0580484116890833,0.9119771457070004,0.9057514675580384,0.9798085858961844,0.8973448590422464
SOB_M_DC-14-17614-40-008,1,79.01048665620198,85.00507160936243,19.30979092939772,94.2871669103414,6.296935635792866,6.581622097501837,3.033970835529438,6.8425851687653605,0.2048701995726715,0.1905660989160602,0.3316948500933964,0.1942598791126555,0.0330076568871292,0.0320768946257399,0.045526717232545,0.0319991314903365,0.8310610246958464,0.8182513094183276,0.9587144729596172,0.7984053194041136
SOB_M_DC-14-17614-40-009,1,101.62169544741114,102.42225156817295,19.211134954697,126.89228253863348,7.298047095761514,7.283318398339786,2.891179128077669,8.194808910688653,0.1751277825561819,0.1758378388740916,0.3576447230590315,0.1580228399424572,0.0290804203409473,0.0291641920382766,0.0454745549069409,0.0276426563574293,0.8327890896223861,0.8314353108071476,0.96842846959262,0.7911616091395343
SOB_M_DC-14-17614-40-010,1,51.333874411303405,52.175748714804335,13.323027256983586,69.5190837774525,4.4123547880690985,4.454111839519517,2.1557833245488363,5.146916316873361,0.3405903246521178,0.3293706205519655,0.4772055321279821,0.311380174750463,0.0534092786650151,0.0521782007204623,0.0672620346999828,0.0503272705950874,0.9194294650177433,0.9181013399587148,0.9790903636778266,0.8908782061212933
SOB_M_DC-14-17614-40-011,1,42.88204395604414,43.51629800814339,10.11462490274324,55.56629407788209,3.7991805337519695,3.893464761275884,1.845217478603508,4.305755474854147,0.3719106020277534,0.3540942667230963,0.503467271256967,0.3490502677498129,0.0628414512506515,0.0608544011233445,0.078016403870255,0.0602927484881664,0.9224480842166242,0.9212936365286438,0.9817025217734096,0.8994996782462019
SOB_M_DC-14-17614-40-012,1,44.02434222919949,44.52960744548709,10.02720364932354,55.670056124133424,3.8033500784929495,3.871090568944618,1.750410988128393,4.296382587369697,0.3799751018157186,0.3648920819656587,0.5210979084029114,0.3549419118319861,0.0634466120972548,0.0616256905977743,0.0798078733377633,0.0606827734464774,0.9223353617030232,0.9214740175327264,0.9823174997456546,0.9018277069465652
SOB_M_DC-14-17614-40-013,1,109.48207535321896,104.10771746136489,19.116491604547647,139.6666289361567,7.312222919937277,7.061909478218427,2.783773184750113,8.318586992406688,0.1997467879208513,0.2027973998492412,0.3834796095683288,0.1810577566019203,0.0319681459877374,0.0322942027442824,0.0484603213245692,0.0302345692177508,0.8310705673932196,0.8393405217192609,0.9704962212284292,0.7844658237169381
SOB_M_DC-14-17614-40-014,1,108.29933437990726,106.185203351726,18.607032602966576,135.282692700718,7.294474097331318,7.212535961892069,2.8403358180859684,8.160166014243154,0.199161534371568,0.1963912392949924,0.3738103593148007,0.1837141376529364,0.0291947791833577,0.0291075875136524,0.0446095081980605,0.027894814831688,0.8502153233357834,0.8531476291665757,0.9742709443828266,0.8129060299691853
SOB_M_DC-14-17614-40-015,1,127.158000000002,127.72161172161012,20.75203297944421,153.2260309075759,8.359230769230884,8.342234589444839,3.1285545767135887,9.168831454668316,0.1438776444003217,0.1454765796647015,0.3378469087279679,0.1332771083146538,0.0233726467861458,0.0234832275844812,0.0390845605135376,0.0224728611635998,0.8161094737865188,0.8152544320587004,0.969976043756023,0.7783627396638718
SOB_M_DC-14-17614-40-016,1,138.59650863422428,150.52717068339354,21.03602577617119,155.7916175383983,8.556270015698663,8.904305994434663,3.0268020731370293,9.030171831030096,0.1505521917326291,0.1457021351666899,0.3541459516004873,0.1426749380559433,0.0225066905930409,0.0221676553426502,0.0386822143783362,0.0220553508854432,0.8412607422257097,0.8275910016524815,0.9759389797640216,0.8215612418610724
SOB_M_DC-14-17614-40-017,1,166.33692307692573,174.16007797638505,24.451468890394292,192.46269238629725,9.71019152276309,9.892103318712644,3.2933357176918734,10.42299988995263,0.1237598168504579,0.1218147959362586,0.3143816779654299,0.1162350423931346,0.0197032557400856,0.0195867983623476,0.0345144262104555,0.0191147466400848,0.8109950787187613,0.8020620487570893,0.972213827441218,0.7812611852609306
SOB_M_DC-14-17614-40-018,1,163.6921350078513,177.76096149915892,27.374921567150743,190.0175635523269,9.47979591836742,9.906444056658536,3.68080967798605,10.212950997500242,0.1361257319334504,0.1276975420866073,0.2888888802252527,0.1275952119013117,0.0194796849355798,0.0190262240220366,0.0309355375294175,0.0188244651442684,0.8465553197292552,0.8333873879990547,0.9743300928794248,0.8218990284716362
SOB_M_DC-14-17614-40-019,1,146.56381475667428,162.39574274080658,26.909224957959356,169.51322926001052,8.791720565149264,9.278246788976324,3.456410159877436,9.463280353409,0.144684193092857,0.1369854422446459,0.3067375056907408,0.1362052502675503,0.0211154380556396,0.0205827445693333,0.0336026160207212,0.0204123245992054,0.8429689909023717,0.8259912896670395,0.9711612829194288,0.8183651422518176
SOB_M_DC-14-17614-40-020,1,105.81640188383209,121.13472621798616,17.93887884948398,112.1504535521689,7.221708006279512,7.755242182709852,2.644040358406712,7.416494521215452,0.1921362316758437,0.1811413982887737,0.3971398457348895,0.1864133701257809,0.0265031419374982,0.0255804627916285,0.0419306192868341,0.0260230547934693,0.8961483720774844,0.8811331653274359,0.9824007528152296,0.8899493675379643
SOB_M_DC-14-17614-40-021,1,131.05276609105348,164.33965633793852,33.14094696684444,144.79070571774386,8.174637362637446,9.185486330550624,3.883574279045185,8.601820497099371,0.1785933384107008,0.1613195029323006,0.2968137351107668,0.1689755006648051,0.0263847122921793,0.0250142460381247,0.035631399468962,0.0256679901653892,0.892475035380582,0.8651553632276872,0.9728053322924384,0.8811952512154966
SOB_M_DC-14-17614-40-022,1,139.31036420722342,164.05966765709232,28.775622443088643,158.69014133220102,8.586489795918437,9.286946815702091,3.6588202444594375,9.152528730211086,0.1536567143659974,0.1437987048372164,0.3005412512128468,0.1449166654964213,0.0228653878723946,0.0220610511786572,0.0343301793627976,0.0221355847048709,0.857395687920953,0.8320419757268407,0.9705500742864118,0.8375398633155136
SOB_M_DC-14-17614-40-023,1,127.12802511774068,141.1606407898248,24.283895539994177,148.25174425002703,8.370505494505558,8.765023817384202,3.3388550058981075,9.02820670030966,0.1381361049359394,0.1324724683654357,0.3099907326497814,0.1294847690390908,0.0238855354256491,0.0235240713516674,0.0380921467924813,0.0231053885236232,0.8210425895987186,0.8012782058805985,0.9658443095211294,0.7912958954062296
SOB_M_DC-14-17614-40-024,1,127.65047723705044,144.94104293417547,26.427992370052003,149.49430112091105,8.277836734693997,8.814607995723843,3.4479958838440226,8.960357811001538,0.1480170302889419,0.1387609701081838,0.3121387424074132,0.1390000011605396,0.0218752283262911,0.0212726886145429,0.0345008002336009,0.021133067679465,0.8463561179932864,0.8255549054229508,0.9681774461896442,0.8200749311792762
SOB_M_DC-14-17614-40-025,1,119.49309576138327,137.32731846122363,23.802082549004385,136.63711424483952,7.85967660910527,8.430596299265751,3.2002516125793066,8.375472024398938,0.1641339361663077,0.153787875902199,0.3340488860619658,0.1565164421400047,0.0248058518091864,0.0240392743337911,0.0395064421091017,0.0242497555402489,0.8254633564782144,0.7994655369982264,0.9652235163720904,0.8004751602751717
SOB_M_DC-14-17614-40-026,1,102.27641444270144,120.82714395761512,17.865820219360785,108.56577528337137,7.078065934066024,7.771161313650492,2.787255603242684,7.191227656463612,0.1856016862480429,0.1662608533226558,0.3646339302768552,0.1864915373196785,0.0330605164058643,0.0314404570469219,0.0513739425318343,0.0332513942477662,0.769779000660305,0.7280021064725581,0.959775228015746,0.7556013379957998
SOB_M_DC-14-17614-40-027,1,65.34280690737906,81.40179219921681,17.245215596214994,65.88376173182998,5.457287284144476,6.20583565218754,2.848307732851405,5.413589271958287,0.235947316823275,0.2079914634202338,0.3414542621335202,0.2401912208713713,0.03707515922047,0.0347416328850061,0.0476464125300908,0.0375316866020441,0.8984308781199062,0.8735295158865374,0.9732642709955402,0.8976388756667837
SOB_M_DC-14-17614-40-028,1,56.37400627943544,65.6432265874322,9.813204326983325,59.5795029005328,5.11078492935641,5.562068260780675,1.9760622945059132,5.217120218836875,0.255254088061267,0.2359727967111331,0.454654739573843,0.2503588753119943,0.0378633183787772,0.0361657706371312,0.056496449259808,0.037568361656381,0.9364205208263248,0.925975047868562,0.9889377853019105,0.932812988614472
SOB_M_DC-14-17614-40-029,1,67.61168288854076,85.13032746938248,11.272089827573105,64.68707887248645,5.735029827315619,6.509868100425936,2.17650214592272,5.512496659277742,0.2091218833451871,0.1862047715164043,0.4203518394693016,0.2181279284040542,0.043125626327665,0.0405999940292713,0.067381369445304,0.044257947507938,0.7814082696288943,0.7245962692190755,0.9635666909922608,0.790731806874769
SOB_M_DC-14-17614-40-030,1,102.6371240188389,120.09125438224032,17.392142283462455,108.5422220126072,7.362543171114679,8.070691254382153,2.819344050397768,7.460482007263002,0.1631344702573432,0.1459432420688428,0.3493397060590046,0.1645227176186608,0.0306703023904367,0.0291884671599613,0.0486718418146446,0.0308992986845769,0.7755836076016466,0.7373134912209371,0.9619656889674744,0.7625759593109349
SOB_M_DC-14-17614-40-031,1,91.96232339089649,115.41086324262146,22.44120987375416,96.84251285195276,6.796420722135096,7.714499520508008,2.9767995632858337,6.865673096574263,0.1747117454709417,0.1546111223902014,0.3469194927420763,0.1759539640461959,0.0315973448796859,0.0297277866339464,0.047752497162193,0.0318738542849948,0.8107006225120243,0.7624122340146622,0.953869114944763,0.8006376774431458
SOB_M_DC-14-17614-40-032,1,88.44418838304681,113.57450989639656,19.128582812539054,89.79965413699176,6.82502982731561,7.815450643776699,2.976241121401453,6.807706456633374,0.1714120721148442,0.1488165812935371,0.3341631635705533,0.1724841401200198,0.0296477928910868,0.0277449142742578,0.0444628717724499,0.0298768723896944,0.8139912317636125,0.7611798991867063,0.959867572239182,0.8111725357968487
SOB_M_DC-14-17614-40-033,1,102.96325274725416,130.52343221871106,19.68540584293325,103.55364178025025,7.467447409733253,8.484796176641595,3.069130713048666,7.402946123976069,0.1559850121171414,0.1371025955608706,0.3260180546966638,0.1589675539348368,0.0267123398101363,0.0251158433241287,0.0415293227846784,0.0270293211271164,0.8054817651522252,0.7534731446708011,0.962857644881891,0.804413076736538
SOB_M_DC-14-17614-40-034,1,137.63890109890346,162.2864846169563,24.78084293351349,147.3323208979853,8.815083202511891,9.60910248549724,3.401516577566876,9.053593045009253,0.1298994537086233,0.1203470051703739,0.3080452104419624,0.1275663250249933,0.0227367378973721,0.0218743837460283,0.0370632868677882,0.0225812559234665,0.7794723583008862,0.7399679060623892,0.9602966106761168,0.7639255726192727
SOB_M_DC-14-17614-40-035,1,124.89846781789846,150.11896115329426,24.171780488416744,133.06597179644368,8.440357927786563,9.295882658114357,3.4394372913685927,8.608602556241951,0.1303817134585051,0.1190920254407705,0.2939780212976194,0.1301221689328446,0.0230996737458128,0.0220979269357837,0.0361838092642602,0.0230617853068392,0.8066160313077135,0.7675802926108518,0.962628779570296,0.7939825477023683
SOB_M_DC-14-17614-40-036,1,145.2440188383072,168.91757141284864,27.028963682453284,158.91723812667925,9.0248854003141,9.798295838639048,3.7629633812714576,9.39208288135322,0.1317726204034144,0.1205842367225469,0.2697178874728982,0.128556629286007,0.0205854342894986,0.0198038238752379,0.0313246874432536,0.0202573282487075,0.8277680633492395,0.7996826070241148,0.9679794221058696,0.8115407664601482
SOB_M_DC-14-17614-40-037,1,134.90750706436728,169.71454039522595,28.38556961072171,142.32046722947982,8.62309262166415,9.769865899479536,3.7372876038450302,8.760889182348379,0.1379773059425835,0.1229823737364197,0.2795054520043877,0.1370273734788683,0.0201005355713449,0.0189262106925771,0.0304203573538381,0.0200712926569683,0.8593129649252175,0.8229613864337156,0.9704184623128904,0.8515365215641838
SOB_M_DC-14-17614-40-038,1,111.82598430141444,134.75640239588682,22.10342782922956,117.98543916741212,7.875974882260709,8.742787970255732,3.381751499636021,8.021629014761954,0.1474687351403455,0.13266148945271,0.287270407257943,0.144941390897266,0.0220081587503046,0.020897609159048,0.0330398717134454,0.0219282409894962,0.8739906190176574,0.8480753270387812,0.9751109245590212,0.8669810848446828
SOB_M_DC-14-17614-40-039,1,143.84396860282794,166.47688220220286,28.884738222523023,161.90132528415748,8.799692307692412,9.561659513590756,3.710115327661016,9.25766794007134,0.1433229254707612,0.1284715056733314,0.2834287938135617,0.1394509008965308,0.0214637431666861,0.0205725622887688,0.0328208077242178,0.0210744507937564,0.8357039743231717,0.8098940319838077,0.9670063460192272,0.8151191508353326
SOB_M_DC-14-17901-40-001,1,67.35706122449061,77.05669637944236,18.96409971638649,84.82020468801468,5.580219780219868,5.969850178433767,2.6549676229199144,6.251172003961606,0.2337593356832917,0.2217237205190373,0.4186876791018407,0.2174109265405232,0.041617562634459,0.0404594948057826,0.0620914613908687,0.0399290333928891,0.8030834732660844,0.7747337624987883,0.944603342580696,0.752037674017867
SOB_M_DC-14-17901-40-002,1,55.45557613814831,66.90722696473702,17.798251888662804,70.35581442877519,5.081792778649977,5.578477888349053,2.6130750696483345,5.728236570296568,0.2428683523796229,0.2251394093428429,0.4083445295915519,0.2225721347914807,0.0440267292165655,0.0423181555804595,0.062314689920807,0.0418680361314406,0.8326909172100947,0.7981330383118131,0.9462872606083752,0.7877277118360783
SOB_M_DC-14-17901-40-003,1,44.65092621664117,54.95391847065641,14.970716311522532,56.57520791083012,4.554562009419201,5.022663459573226,2.4699947293125084,5.1583769592352455,0.2577144317870364,0.2405320880952646,0.4147650324792306,0.2341296554230958,0.0465392209371875,0.0448058556121264,0.0637518127979104,0.0439327347552887,0.8466552251650951,0.8112433325554194,0.9486226048298108,0.8056745169141138
SOB_M_DC-14-17901-40-004,1,59.30459968602889,70.99735886431114,19.551815877318333,74.03601377163565,5.274150706436439,5.778833183983326,2.725372085435295,5.957855020515898,0.2374420923764079,0.2213676098535246,0.3815432308690507,0.2138197326594711,0.0333686826767894,0.0320448173891834,0.0465582023215336,0.0314068944156356,0.8852873428462195,0.8626574864692133,0.9621853699857412,0.8567788152325309
SOB_M_DC-14-17901-40-005,1,40.976197802198165,56.51847065666794,16.76931644203486,50.82487069439848,4.409654631083245,5.191092455470074,2.609827949702568,4.882177050417336,0.2694176741128201,0.2396334325888036,0.3957874147510035,0.2500367562573863,0.0370775827068363,0.0344478342265647,0.0478884960240548,0.0353499243630366,0.9223455185130548,0.8928861031483675,0.9682275287505722,0.9036764561863398
SOB_M_DC-14-17901-40-006,1,56.82357299843069,63.95149428539944,15.401984037346477,68.79550378091128,5.39859968602829,5.69523495102887,2.6154280551163214,5.941373076136958,0.2147494178671545,0.2068389824303097,0.3885261292737216,0.1994720693130666,0.0354149563677865,0.0347487157662613,0.0518688516309763,0.0339652360925124,0.8438042505299009,0.8242009950404129,0.957700239575645,0.810885218770064
SOB_M_DC-14-17901-40-007,1,54.70301726844645,61.74944426103181,17.356364355093653,71.06964737694268,5.21823233908951,5.495914100205902,2.681672439324323,6.003842223584633,0.2240363253546063,0.2167751620235183,0.3753909991159354,0.1992400305111762,0.0402844198747509,0.0395205994725953,0.0564605247403629,0.0378032352608666,0.8303048530314939,0.8084143270248737,0.9461699973441948,0.7795003955385016
SOB_M_DC-14-17901-40-008,1,57.42097645211972,72.14795076168402,19.95604309414434,72.09987265952874,5.479758241758292,6.110742190570451,3.005424415832111,6.177421434073747,0.2054922355369006,0.189449442483941,0.3406399747419572,0.1842462668269928,0.0364175890494534,0.03487277729716,0.0496257485022424,0.034381270993637,0.8324601234779971,0.7895331100133803,0.9418298408989608,0.7896726516245234
SOB_M_DC-14-17901-40-009,1,50.70994034536947,60.23705136065605,15.964444820921951,64.1298715590557,5.117362637362689,5.584747441399744,2.6898294556132565,5.790466757848656,0.2173746754396622,0.2011796657354527,0.3651939150268938,0.1949864539186312,0.0398264301116441,0.0383720797980602,0.0551397802587109,0.0376317252554634,0.8238392135039032,0.7906772525697143,0.94458502283415,0.7771503907232172
SOB_M_DC-14-17901-40-010,1,73.5918084772375,82.77595623260828,15.705810932911618,85.80953953056876,6.37971428571433,6.742923171249237,2.6480341590743355,6.89991982266652,0.1737364213415082,0.1665216571474333,0.3709471878584041,0.1612469232041277,0.0319939336276979,0.0312999747681855,0.0506313363779682,0.0309232998949802,0.7993928707246344,0.7742959526048283,0.9571928548070492,0.766025712048621
SOB_M_DC-14-17901-40-011,1,66.54569230769286,78.6623119369894,15.041208618828753,75.21610463928008,6.072750392464707,6.590102029586943,2.613159777125193,6.454552028800865,0.1799145511604764,0.1677039174747888,0.3698261653432556,0.1701139486741099,0.0334802040421746,0.0323328865871823,0.051526669699504,0.0325548516368738,0.8155727445164002,0.7819268445884531,0.9583359227290708,0.7914801308539312
SOB_M_DC-14-17901-40-012,1,73.00606593406631,85.2332594444175,15.05062056070057,81.18046817274211,6.316866562009448,6.826197550661036,2.625018823883722,6.66927636026341,0.178829214500097,0.1674909793864062,0.3673994252491202,0.1691610110406382,0.0346462300940742,0.0335498826883318,0.053624942139659,0.0337532951858226,0.7904447194739136,0.7552149679861441,0.9567690434830108,0.7668546617981867
SOB_M_DC-14-17901-40-013,1,63.44328100471025,75.03249225738448,15.025487538588845,71.9534971466299,5.78179277864997,6.281749437972543,2.4880468338227404,6.150771117294674,0.2002221690203777,0.1848673936067557,0.3889802730307627,0.1879984959737707,0.0357188036544082,0.0343931391004491,0.0546852404228991,0.0346799637574321,0.8194638058558645,0.7865137956453508,0.957311752069644,0.7952739892897428
